,docid,string,label,start,end
62145,7393,30 agosto 1684,DATE,29,32
62146,7393,13 diciembre 1686,DATE,34,37
62147,7394,ALONSO PÉREZ,PER,7,9
62148,7394,Fernando Romero y Torres,PER,22,26
62149,7394,Reino de Nueva España,LOC,34,38
62150,7394,20 mayo 1687,DATE,93,96
62151,7395,Cofradía del Santísimo Sacramento,PER,0,4
62152,7395,iglesia de Omnium Sanctórum,ORG,5,9
62153,7395,ALONSO PÉREZ,PER,10,12
62154,7395,17 febrero 1688,DATE,14,17
62155,7396,ALONSO PÉREZ,PER,0,2
62156,7396,Juan Gutiérrez,PER,10,12
62157,7396,Cruz de Caravaca,LOC,23,26
62158,7396,36 reales,MON,30,32
62159,7396,5 mayo 1688,DATE,33,36
62160,7397,Carlos Narvaez,PER,1,3
62161,7397,San Juan de la Palma,LOC,4,9
62162,7397,ALONSO PÉREZ,PER,16,18
62163,7397,San Martin,LOC,22,24
62164,7397,Ana Cabello,PER,39,41
62165,7397,Gabriel Nieto de Ribera,PER,44,48
62166,7397,10 reales de plata,MON,55,59
62167,7397,14 enero 1689,DATE,62,65
62168,7398,Juliana Ortiz de Paralta,PER,1,5
62169,7398,Miguel Cantillejo,PER,11,13
62170,7398,ALONSO PÉREZ,PER,18,20
62171,7398,Omnium Sanctórum,LOC,21,23
62172,7398,"33,600 maravedíes",MON,24,26
62173,7398,San Salvador,LOC,36,38
62174,7398,Calle de la Sierpe,LOC,39,43
62175,7398,29 marzo 1689,DATE,44,47
62176,7399,ALONSO PÉREZ,PER,0,2
62177,7399,Francisco de Montano,PER,8,11
62178,7399,208 reales de moneda de vellón,MON,16,22
62179,7399,26 abril 1689,DATE,30,33
62180,7400,ALONSO PÉREZ,PER,0,2
62181,7400,San Martín,LOC,10,12
62182,7400,Josepha de Agustín,PER,19,22
62183,7400,Andrés Caballo,PER,24,26
62184,7400,799 pesos,MON,28,30
62185,7400,13 mayo 1689,DATE,31,34
62186,7401,ALONSO PÉREZ,PER,0,2
62187,7401,Josepha de Águila,PER,12,15
62188,7401,6 ducados,MON,27,29
62189,7401,13 mayo 1689,DATE,30,33
62190,7402,ALONSO PÉREZ,PER,0,2
62191,7402,iglesia parroquial de San Martín,ORG,18,23
62192,7402,24 mayo 1689,DATE,24,27
62193,7403,Alonso Núñez de Valverde,PER,0,4
62194,7403,Cofradía del Santísimo Sacramento,ORG,8,12
62195,7403,iglesia parroquial de Omnium Sanctórum,ORG,15,20
62196,7403,ALONSO PÉREZ,PER,25,27
62197,7403,"1,830 reales de vellón",MON,35,39
62198,7403,ALONSO PÉREZ,PER,44,46
62199,7403,30 agosto 1689,DATE,47,50
62200,7404,ALONSO PÉREZ,PER,0,2
62201,7404,Pedro de Guelba,PER,16,19
62202,7404,Francisco Paula,PER,21,23
62203,7404,128 pesos,MON,26,28
62204,7404,7 enero 1686,DATE,31,34
62205,7404,30 agosto 1689,DATE,36,39
62206,7405,ALONSO PÉREZ,PER,0,2
62207,7405,Juan Miguel Geruzo,PER,4,7
62208,7405,Omnium Sanctórum,LOC,14,16
62209,7405,calle ancha de la Feria,LOC,17,22
62210,7405,8 septiembre 1689,DATE,31,34
62211,7406,ALONSO PÉREZ,PER,4,6
62212,7406,Paula Francisca Suárez,PER,16,19
62213,7406,Sevilla,LOC,28,29
62214,7406,collación de Señor San Martín,LOC,31,36
62215,7406,ALONSO PÉREZ,PER,40,42
62216,7406,ANTONIO PÉREZ,PER,47,49
62217,7406,Mariana de Madrid,PER,52,55
62218,7406,Paula Francisca Suárez,PER,66,69
62219,7406,Antonio Rodríguez,PER,72,74
62220,7406,Isabel de Suárez,PER,77,80
62221,7406,Reinos de Indias,ORG,139,142
62222,7406,Carlos de Navarez,PER,174,177
62223,7406,Isidora Antonia Pérez,PER,182,185
62224,7406,San Juan de la Palma,LOC,190,195
62225,7406,Joseph Alonso de Naravez,PER,201,205
62226,7406,ALONSO PÉREZ,PER,220,222
62227,7406,Omnium Sanctórum,LOC,228,230
62228,7406,Cruz de Caravaca,LOC,235,238
62229,7406,San Clemente,LOC,239,241
62230,7406,"7,000 maravedíes",MON,246,248
62231,7406,10 junio 1671,DATE,253,256
62232,7406,ALONSO PÉREZ,PER,258,260
62233,7406,San Martin,LOC,267,269
62234,7406,calle Hospital del Amor de Dios,LOC,270,276
62235,7406,LORENZO DE ÁVILA,PER,286,289
62236,7406,fabrica de San Jerónimo de Buenavista,ORG,292,298
62237,7406,360 reales,MON,302,304
62238,7406,12 enero 1678,DATE,307,310
62239,7406,29 septiembre 1689,DATE,312,315
62240,7407,ALONSO PÉREZ,PER,0,2
62241,7407,Cofradía del Santísimo Sacramento,ORG,7,11
62242,7407,iglesia de Omniun Sanctórum,ORG,12,16
62243,7407,"1,830 reales de vellón",MON,17,21
62244,7407,13 febrero 1690,DATE,22,25
62245,7408,ALONSO PÉREZ,PER,0,2
62246,7408,Cofradía del Santísimo Sacramento,ORG,4,8
62247,7408,Omnium Sanctórum,LOC,9,11
62248,7408,11 junio 1690,DATE,12,15
62249,7409,ALONSO PÉREZ,PER,0,2
62250,7409,San Martín,LOC,10,12
62251,7409,Oficio de Monedero,ORG,15,18
62252,7409,Bartolomé Fernández Narbaez,PER,21,24
62253,7409,1 agosto 1690,DATE,28,31
62254,7410,Juan de Castro del Rió,PER,1,6
62255,7410,Convento de San Jerónimo de Buenavista,ORG,12,18
62256,7410,ALONSO PÉREZ,PER,23,25
62257,7410,San Martín,LOC,26,28
62258,7410,San Salvador,LOC,32,34
62259,7410,calle de la Sierpe,LOC,35,39
62260,7410,"37,000 maravedíes",MON,40,42
62261,7410,JOSEPH ANTONIO VÁZQUEZ,PER,43,46
62262,7410,Carlos Narvaez,PER,47,49
62263,7410,9 abril 1692,DATE,52,55
62264,7411,ALONSO PÉREZ,PER,0,2
62265,7411,San Martín,LOC,3,5
62266,7411,Fernando Romano,PER,10,12
62267,7411,Nueva España,LOC,17,19
62268,7411,10 reales de plata,MON,27,31
62269,7411,Alonso Pérez de Castro,PER,36,40
62270,7411,Fernando Romano,PER,48,50
62271,7411,20 junio 1692,DATE,51,54
62272,7412,ALONSO PÉREZ,PER,0,2
62273,7412,San Martín,LOC,3,5
62274,7412,Bernardo Antonio de Mesa,PER,10,14
62275,7412,Nueva España,LOC,18,20
62276,7412,10 reales de plata,MON,28,32
62277,7412,Alonso Pérez de Castro,PER,39,43
62278,7412,Fernando Romano,PER,51,53
62279,7412,1 julio 1692,DATE,54,57
62280,7413,ALONSO PÉREZ,PER,0,2
62281,7413,San Martín,LOC,3,5
62282,7413,Manuel López de Aragón,PER,10,14
62283,7413,Reino de Nuevo España,LOC,18,22
62284,7413,Andrés Martínez,PER,31,33
62285,7413,Andrés Martínez,PER,43,45
62286,7413,243 pesos escudos,MON,45,48
62287,7413,8 julio 1692,DATE,49,52
62288,7414,Andrés Martínez,PER,0,2
62289,7414,Omnium Sanctórum,LOC,6,8
62290,7414,provincia de Nueva España,LOC,13,17
62291,7414,ALONSO PÉREZ,PER,24,26
62292,7414,243 pesos,MON,31,33
62293,7414,10 reales de plata,MON,36,40
62294,7414,5 julio 1692,DATE,41,44
62295,7414,18 octubre 1708,DATE,48,51
62296,7415,ALONSO PÉREZ,PER,14,16
62297,7415,Paula Francisca Rodríguez,PER,18,21
62298,7415,San Martín,LOC,24,26
62299,7415,Joseph Alonso Narbaez,PER,32,35
62300,7415,insigne iglesia colegial de Nuestro Señor San Salvador,ORG,41,49
62301,7415,Carlos Narbaez,PER,55,57
62302,7415,Isidora Antonia Pérez,PER,60,63
62303,7415,Juan de -ndo,PER,147,150
62304,7415,"3,0 pesos",MON,153,155
62305,7415,10 reales de plata,MON,158,162
62306,7415,"3,000 pesos",MON,179,181
62307,7415,Nuestra Señora del Pópulo,ORG,215,219
62308,7415,Nuestra Señora y Señor San Joseph,ORG,242,248
62309,7415,819 pesos escudos de plata y 12.5 reales de vellón,MON,257,267
62310,7415,FRANCISCO MENESES OSORIO,PER,274,277
62311,7415,23 agosto 1692,DATE,279,282
62312,7416,30 octubre 1693,DATE,0,3
62313,7416,ALONSO PÉREZ,PER,17,19
62314,7417,ALONSO PÉREZ,PER,0,2
62315,7417,Francisco Romero y Torres,PER,8,12
62316,7417,Nueva España,LOC,16,18
62317,7417,15 Marzo 1694,DATE,22,25
62318,7418,ALONSO PÉREZ,PER,0,2
62319,7418,9 junio 1695,DATE,10,13
62320,7419,ALONSO PÉREZ,PER,0,2
62321,7419,San Martín,LOC,3,5
62322,7419,Diego Daza,PER,12,14
62323,7419,739 pesos de plata,MON,15,19
62324,7419,10 reales,MON,20,22
62325,7419,26 mayo 1695,DATE,25,28
62326,7419,5 julio 1697,DATE,30,33
62327,7420,ALONSO PÉREZ,PER,0,2
62328,7420,JOSEPH MARTÍNEZ,PER,5,7
62329,7420,Cruz de Caravaca,LOC,13,16
62330,7420,40 reales,MON,20,22
62331,7420,DIEGO GUTIÉRREZ,PER,23,25
62332,7420,calle ancha de los Carpinteros,LOC,31,36
62333,7420,29 agosto 1697,DATE,40,43
62334,7421,ALONSO PÉREZ,PER,14,16
62335,7421,Paula Francisca Rodríguez,PER,27,30
62336,7421,San Martin,LOC,33,35
62337,7421,Santísimo Sacramento,LOC,44,46
62338,7421,iglesia colegial de Nuestro Señor San Salvador,ORG,48,55
62339,7421,Patrocinio de Nuestra Señora,ORG,64,68
62340,7421,San Lorenzo,LOC,76,78
62341,7421,calle de la Garbansera,LOC,81,85
62342,7421,6 ducados,MON,86,88
62343,7421,FRANCISCO MENESES OSORIO,PER,91,94
62344,7421,31 mayo 1698,DATE,97,100
62345,7422,ALONSO PÉREZ,PER,18,20
62346,7422,Magdalena Dura,PER,33,35
62347,7422,Jerónimo García,PER,38,40
62348,7422,María de Villegas,PER,44,47
62349,7422,132 reales,MON,55,57
62350,7422,"5,545 reales de moneda de vellón",MON,60,66
62351,7422,31 enero 1673,DATE,67,70
62352,7423,Ceán Bermúdez,PER,1,3
62353,7423,ANDRÉS PÉREZ,PER,4,6
62354,7423,1660,DATE,8,9
62355,7423,1727,DATE,12,13
62356,7423,FRANCISCO PÉREZ PINEDA,PER,17,20
62357,7423,Según Gestoso,PER,21,23
62358,7423,ANDRÉS PÉREZ MORILLO,PER,24,27
62359,7423,1669,DATE,29,30
62360,7423,1727,DATE,33,34
62361,7423,ALONSO PÉREZ MORILLO,PER,45,48
62362,7423,1663,DATE,51,52
62363,7423,ANDRÉS LEONARDO PÉREZ,PER,53,56
62364,7423,1718,DATE,58,59
62365,7424,Mariana de Madrid,PER,22,25
62366,7424,ANTONIO PÉREZ,PER,28,30
62367,7424,Sevilla,LOC,42,43
62368,7424,collación de San Martín,LOC,45,49
62369,7424,JUAN GÓMEZ DE ARROYO,PER,56,60
62370,7424,Arenas,LOC,70,71
62371,7424,Talavera,LOC,74,75
62372,7424,Sevilla,LOC,81,82
62373,7424,Manuela Josepha de Acebedo,PER,104,108
62374,7424,Melchor de Acebedo,PER,115,118
62375,7424,Gabriela Josepha,PER,121,123
62376,7424,"3,854 reales de vellón",MON,149,153
62377,7424,"2,204 reales",MON,155,157
62378,7424,"1,650 reales",MON,178,180
62379,7424,Cofradía de las Animas,ORG,193,197
62380,7424,JUAN GÓMEZ DE ARROYO,PER,206,210
62381,7424,300 reales de moneda de vellón,MON,232,238
62382,7424,100 reales,MON,353,355
62383,7424,5 ducados,MON,369,371
62384,7424,Holanda,LOC,397,398
62385,7424,Holanda,LOC,415,416
62386,7424,5 ducados,MON,421,423
62387,7424,3 ducados,MON,499,501
62388,7424,6 reales,MON,590,592
62389,7424,100 ducados,MON,605,607
62390,7424,Cofradía de las Animas,ORG,609,613
62391,7424,convento de San Francisco,ORG,616,620
62392,7424,"1,100 reales",MON,621,623
62393,7424,550 reales,MON,625,627
62394,7424,Cofradía de la Santa Veracruz,ORG,632,637
62395,7424,"3,854 reales de vellón",MON,657,661
62396,7424,JUAN GÓMEZ ARROYO,PER,666,669
62397,7424,"3,854 reales",MON,689,691
62398,7424,200 ducados,MON,698,700
62399,7424,Manuela Josepha,PER,712,714
62400,7424,JUAN GÓMEZ ARROYO,PER,744,747
62401,7424,Sevilla,LOC,777,778
62402,7424,2 octubre 1659,DATE,779,782
62403,7424,Mariana de Madrid,PER,786,789
62404,7425,ANTONIO PÉREZ,PER,7,9
62405,7425,Utrera,LOC,18,19
62406,7425,Sevilla,LOC,25,26
62407,7425,Juana González,PER,33,35
62408,7425,Francisco Jiménez de Miranda,PER,47,51
62409,7425,29 mayo 1664,DATE,52,55
62410,7426,Alonso de Dueñas,PER,1,4
62411,7426,ANTONIO PÉREZ,PER,7,9
62412,7426,FRANCISCO PÉREZ,PER,10,12
62413,7426,Omnium Sanctórum,LOC,22,24
62414,7426,ALONSO PÉREZ,PER,30,32
62415,7426,Omnium Sanctórum,LOC,36,38
62416,7426,17 junio 1665,DATE,42,45
62417,7427,Ignacio Pérez Garzón,PER,0,3
62418,7427,ANTONIO PÉREZ,PER,6,8
62419,7427,Omnium Sanctórum,LOC,16,18
62420,7427,calle de Ciegos,LOC,20,23
62421,7427,40 reales de vellón,MON,27,31
62422,7427,Juan Alvarez,PER,32,34
62423,7427,collación de la Magdalena,LOC,36,40
62424,7427,30 junio 1665,DATE,44,47
62425,7428,ANTONIO PÉREZ,PER,0,2
62426,7429,Jacinto Manuel,PER,1,3
62427,7429,orden de San Juan de Jerusalén,ORG,6,12
62428,7429,ANTONIO PÉREZ,PER,18,20
62429,7429,calle de la Correduría,LOC,31,35
62430,7429,33 reales,MON,39,41
62431,7429,2 noviembre 1668,DATE,44,47
62432,7430,Fray Mateo de Santo Tomás,PER,0,5
62433,7430,orden de predicadores,ORG,6,9
62434,7430,colegio de Santa María de Montesión,ORG,12,18
62435,7430,ANTONIO PÉREZ,PER,21,23
62436,7430,Ignacio de Vargas Machuca,PER,29,33
62437,7430,4 ducados y medio,MON,45,49
62438,7430,16 mayo 1693,DATE,50,53
62439,7431,Francisco Suárez y Collantes,PER,0,4
62440,7431,Juan Gutiérrez,PER,7,9
62441,7431,ANTONIO PÉREZ,PER,13,15
62442,7431,San Martín,LOC,23,25
62443,7431,3 ducados,MON,29,31
62444,7431,2 julio 1694,DATE,32,35
62445,7432,Baltasar de Rojas,PER,0,3
62446,7432,ANTONIO PÉREZ,PER,6,8
62447,7432,Peladero,LOC,16,17
62448,7432,24 reales,MON,28,30
62449,7432,18 junio 1696,DATE,31,34
62450,7433,Baltasar de Rojas,PER,0,3
62451,7433,ANTONIO PÉREZ,PER,6,8
62452,7433,Peladero,LOC,16,17
62453,7433,3 ducados y medio,MON,28,32
62454,7433,Joseph Antonio de la Vega,PER,33,38
62455,7433,4 junio 1697,DATE,40,43
62456,7434,ANTONIO PÉREZ,PER,0,2
62457,7434,BARTOLOMÉ ALONSO DE CAZALES,PER,9,13
62458,7434,FRANCISCO DOMÍNGUEZ GUERRA,PER,14,17
62459,7435,ANTONIO PÉREZ,PER,0,2
62460,7435,CRISTÓBAL GUADIX,PER,7,9
62461,7435,20 septiembre 1689,DATE,12,15
62462,7436,FRANCISCO PÉREZ,PER,0,2
62463,7436,3 ducados,MON,14,16
62464,7436,Francisco de Campo,PER,19,22
62465,7436,22 agosto 1666,DATE,30,33
62466,7437,Rodrigo Casreno,PER,1,3
62467,7437,orden de Alcántara,ORG,6,9
62468,7437,FRANCISCO PÉREZ,PER,16,18
62469,7437,calle de la Rayjas,LOC,24,28
62470,7437,3 ducados,MON,37,39
62471,7437,Francisco de Campos,PER,44,47
62472,7437,25 agosto 1667,DATE,53,56
62473,7438,FRANCISCO PÉREZ,PER,0,2
62474,7438,collación de San Gil,LOC,8,12
62475,7438,Sanlucar de Barameda,LOC,15,18
62476,7439,Francisco de Matamoros,PER,0,3
62477,7439,convento de Santa Inés,ORG,7,11
62478,7439,FRANCISCO PÉREZ DE COCA,PER,14,18
62479,7439,plaza de San Martín,LOC,29,33
62480,7439,60 reales,MON,37,39
62481,7439,Francisco de Campos,PER,40,43
62482,7439,25 junio 1672,DATE,50,53
62483,7440,Antonio Romero,PER,0,2
62484,7440,FRANCISCO PÉREZ DE COCA,PER,5,9
62485,7440,calle de la Correduría,LOC,20,24
62486,7440,40 reales de vellón,MON,28,32
62487,7440,Andrés Gordillo,PER,35,37
62488,7440,15 junio 1674,DATE,42,45
62489,7441,Pedro del Rey,PER,0,3
62490,7441,FRANCISCO PÉREZ DE COCA,PER,6,10
62491,7441,San Lorenzo,LOC,16,18
62492,7441,50 reales,MON,22,24
62493,7441,FRANCISCO PÉREZ DE PINEDA,PER,25,29
62494,7441,18 junio 1675,DATE,35,38
62495,7442,Francisco Maldonado y Cabrera,PER,1,5
62496,7442,Hospital del Amor de Dios,ORG,8,13
62497,7442,FRANCISCO PÉREZ DE COCA,PER,18,22
62498,7442,San Lorenzo,LOC,23,25
62499,7442,San Lorenzo,LOC,31,33
62500,7442,la Alameda,LOC,35,37
62501,7442,FRANCISCO PÉREZ DE COCA,PER,48,52
62502,7442,500 reales de vellón,MON,64,68
62503,7442,Francisco de Campos,PER,74,77
62504,7442,Juan de Redio,PER,83,86
62505,7442,26 Julio 1677,DATE,91,94
62506,7443,Pedro de Guzmán,PER,0,3
62507,7443,Francisco de Guzmán,PER,6,9
62508,7443,FRANCISCO PÉREZ DE COCA,PER,26,30
62509,7443,Omnium Sanctórum,LOC,31,33
62510,7443,22 agosto 1678,DATE,37,40
62511,7444,María de Reyna,PER,1,4
62512,7444,Juan de Atocha,PER,6,9
62513,7444,FRANCISCO PÉREZ DE COCA,PER,15,19
62514,7444,Omnium Sanctórum,LOC,23,25
62515,7444,50 reales de vellón,MON,26,30
62516,7444,Cristóbal de Reyna,PER,41,44
62517,7444,collación de San Gil,LOC,57,61
62518,7444,calle Real de la Macarena,LOC,63,68
62519,7444,3 noviembre 1678,DATE,69,72
62520,7445,8 octubre 1680,DATE,0,3
62521,7445,Andrea de la Trinidad,PER,10,14
62522,7445,7 de octubre 1680,DATE,15,19
62523,7445,11 de la noche,DATE,21,25
62524,7445,LORENZO DÁVILAJuan Antonio Cabezas,PER,26,30
62525,7445,JUAN CHAMORRO,PER,35,37
62526,7445,San Lorenzo,LOC,41,43
62527,7445,casa de la morada,LOC,48,52
62528,7445,Andrea de la Trinidad,PER,62,66
62529,7445,FRANCISCO PÉREZ DE COCA,PER,86,90
62530,7445,San Lorenzo,LOC,96,98
62531,7445,Andrea de la Trinidad,PER,104,108
62532,7446,FRANCISCO PÉREZ DE COCA,PER,0,4
62533,7446,Maria de Reyna,PER,16,19
62534,7446,Juana de Coca,PER,23,26
62535,7446,Josepha Bernal,PER,43,45
62536,7446,Rodrigo de Miranda,PER,60,63
62537,7446,Manuel Ambrosio de León,PER,64,68
62538,7446,14 enero 1681,DATE,76,79
62539,7446,28 de enero deste presente año,DATE,93,99
62540,7446,7 febrero 1681,DATE,113,116
62541,7447,Antonio de Aguilar,PER,0,3
62542,7447,FRANCISCO PÉREZ DE COCA,PER,8,12
62543,7447,calle de las Lumbreras,LOC,21,25
62544,7447,28 reales,MON,29,31
62545,7447,30 junio 1681,DATE,32,35
62546,7448,ALONSO PÉREZ,PER,6,8
62547,7448,HERRERA,ORG,10,11
62548,7448,Sevilla,LOC,16,17
62549,7448,collación de Santa María,LOC,19,23
62550,7448,Anamaria Javier,PER,30,32
62551,7448,Juan de Beretente,PER,35,38
62552,7448,collación de la Magdalena,LOC,46,50
62553,7448,62 reales,MON,65,67
62554,7448,Romualdo de Ortega,PER,72,75
62555,7448,13 junio 1659,DATE,80,83
62556,7449,ALONSO PÉREZ DE ERRERA,PER,0,4
62557,7449,6 reales,MON,5,7
62558,7450,ALONSO PÉREZ DE HERRERA,PER,7,11
62559,7450,Sevilla,LOC,19,20
62560,7450,collación de San Martín,LOC,22,26
62561,7450,Mariana Salbiche,PER,36,38
62562,7450,Juan de Benavente,PER,41,44
62563,7450,collación de la Magdalena,LOC,50,54
62564,7450,fin de este mes de junio,DATE,71,77
62565,7450,30 junio 1660,DATE,78,81
62566,7451,ALONSO PÉREZ DE HERRERA,PER,0,4
62567,7451,San Martín,LOC,5,7
62568,7451,Juan de Laravalle,PER,10,13
62569,7451,Magdalena,LOC,19,20
62570,7451,calle Trigueros,LOC,21,23
62571,7451,5 ducados de vellón,MON,27,31
62572,7451,7 julio 1661,DATE,32,35
62573,7452,IGNACIO DE LEÓN,PER,7,10
62574,7452,ALONSO PÉREZ DE HERRERA,PER,11,15
62575,7452,Sevilla,LOC,25,26
62576,7452,collación de San Martín,LOC,28,32
62577,7452,Fernando de León,PER,38,41
62578,7452,María de Tapia y Herrera,PER,56,61
62579,7452,convento del Madre de Dios,ORG,66,71
62580,7452,orden de Predicadores,ORG,77,80
62581,7452,Domingo de Ramos deste año de 1662,DATE,123,130
62582,7452,650 ducados,MON,137,139
62583,7452,11 reales,MON,141,143
62584,7452,8 enero 1662,DATE,144,147
62585,7453,ALONSO PÉREZ DE HERRERA,PER,7,11
62586,7453,Sevilla,LOC,21,22
62587,7453,collación de San Martín,LOC,24,28
62588,7453,LORENZO DE ÁVILA,PER,33,36
62589,7453,LUIS LÓPEZ,PER,46,48
62590,7453,collación de San Vicente,LOC,52,56
62591,7453,Fernando de León,PER,58,61
62592,7453,collación de Señor San Salvador,LOC,65,70
62593,7453,FRANCISCO RODRÍGUEZ DE ÁVILA,PER,72,76
62594,7453,Puerta de Macarena,LOC,83,86
62595,7453,collación de San Gil,LOC,86,90
62596,7453,María de Herrera y Tapia,PER,102,107
62597,7453,Constanza de Herrera y Tapia,PER,109,114
62598,7453,convento de Madre de Dios,ORG,119,124
62599,7453,IGNACIO DE LEÓN,PER,131,134
62600,7453,Juan Gallego,PER,165,167
62601,7453,fin del año de 1661,DATE,167,172
62602,7453,Cristóbal de Herrera Gastracion y Valenzuela,PER,243,249
62603,7453,IGNACIO DE LEÓN,PER,270,273
62604,7453,Domingo de Ramos desta año de 1663,DATE,292,299
62605,7453,Jesús,PER,315,316
62606,7453,"3,000 reales de vellón",MON,325,329
62607,7453,12 febrero 1663,DATE,330,333
62608,7454,ALONSO PÉREZ DE HERRERA,PER,0,4
62609,7454,San Martín,LOC,5,7
62610,7454,Juan de Laravalle,PER,10,13
62611,7454,calle Trigueros,LOC,18,20
62612,7454,5 ducados,MON,24,26
62613,7454,-- enero 1665,DATE,27,30
62614,7455,San Martín,LOC,0,2
62615,7455,ALONSO PERÉZ DE HERRERA,PER,3,7
62616,7455,Sevilla,LOC,10,11
62617,7456,ALONSO PÉREZ DE HERRERA,PER,3,7
62618,7456,Sevilla,LOC,11,12
62619,7456,collación de San Martín,LOC,14,18
62620,7456,Francisco de Niza,PER,24,27
62621,7456,collación de Santa María Magdalena,LOC,36,41
62622,7456,collación de la Magdalena,LOC,50,54
62623,7456,calle de Traperos,LOC,56,59
62624,7456,6 ducados de vellón,MON,73,77
62625,7456,Pedro Muñoz,PER,80,82
62626,7456,14 mayo 1665,DATE,89,92
62627,7457,ALONSO PÉREZ DE HERRERA,PER,0,4
62628,7457,Sevilla,LOC,12,13
62629,7457,collación de San Martín,LOC,15,19
62630,7457,Diego de Miranda,PER,27,30
62631,7457,Traperos,LOC,47,48
62632,7457,iglesia de la Magdalena,ORG,50,54
62633,7457,6 ducados,MON,68,70
62634,7457,21 mayo 1666,DATE,71,74
62635,7458,Deán y Cabildo de la,ORG,8,13
62636,7458,Santa Iglesia,ORG,13,15
62637,7458,Sevilla,LOC,18,19
62638,7458,Luis Vázquez,PER,26,28
62639,7458,collación de Santa Catalina,LOC,39,43
62640,7458,Hospital de Santos Cosme,ORG,45,49
62641,7458,María Vázquez Villanueva,PER,60,63
62642,7458,"4,000 maravedíes",MON,73,75
62643,7458,JUAN MARTÍNEZ DE GRADILLA,PER,80,84
62644,7458,collación de Señor San Isidro,LOC,90,95
62645,7458,colegio de Señor San Alberto,ORG,99,104
62646,7458,ALONSO PÉREZ DE HERRERA,PER,105,109
62647,7458,collación de Señor San Martín,LOC,115,120
62648,7458,las Pasaderas,LOC,122,124
62649,7458,DIEGO DE CAMPO,PER,129,132
62650,7458,collación de Omnium Sanctórum,LOC,135,139
62651,7458,PEDRO DEL CRISTO OSORIO,PER,140,144
62652,7458,collación de Omnium Sanctórum,LOC,148,152
62653,7458,20 agosto 1666,DATE,155,158
62654,7459,ALONSO PÉREZ DE HERRERA,PER,0,4
62655,7459,Catalina de Udobro,PER,13,16
62656,7459,Sanlucar de Barrameda,LOC,39,42
62657,7459,Diego Alonso de Udobro,PER,59,63
62658,7459,Leonor Ruiz,PER,65,67
62659,7459,Sanlucar de Barrameda,LOC,78,81
62660,7459,15 noviembre 1666,DATE,82,85
62661,7460,Catalina de Udobro,PER,1,4
62662,7460,ALONSO PÉREZ DE HERRERA,PER,7,11
62663,7460,Diego Miranda,PER,20,22
62664,7460,19 mayo 1666,DATE,25,28
62665,7460,Diego Miranda,PER,32,34
62666,7461,14 abril 1668,DATE,1,4
62667,7461,iglesia de Señor San Juan,ORG,8,13
62668,7461,ALONSO PÉREZ DE HERRERA,PER,13,17
62669,7461,Catalina,PER,20,21
62670,7462,FRANCISCO PÉREZ DE HERRERA,PER,3,7
62671,7462,ALONSO PÉREZ,PER,14,16
62672,7462,Catalina de Udobro,PER,20,23
62673,7462,DIEGO DE CAMPO,PER,40,43
62674,7462,20 octubre 1670,DATE,47,50
62675,7463,Sebastián de Salcedo,PER,0,3
62676,7463,ALONSO PÉREZ DE HERRERA,PER,8,12
62677,7463,ALONSO PÉREZ DE HERRERA,PER,24,28
62678,7463,Catalina de Udobro,PER,31,34
62679,7463,Jacinta María de Osuna,PER,36,40
62680,7463,María Delgado,PER,46,48
62681,7463,"6,688 reales",MON,49,51
62682,7463,"3,300 reales",MON,53,55
62683,7463,22 junio 1675,DATE,62,65
62684,7464,Catalina de Udobro,PER,3,6
62685,7464,ALONSO PÉREZ DE HERRERA,PER,8,12
62686,7464,San Martin,LOC,13,15
62687,7464,calle de la Cana,LOC,16,20
62688,7464,Juan de Estrada,PER,25,28
62689,7464,San Lorenzo,LOC,29,31
62690,7464,Isabel Gregoria de Herrera,PER,35,39
62691,7464,99 reales,MON,54,56
62692,7464,Nuestra Señora del Rosario,ORG,59,63
62693,7464,Santa Teresa,LOC,70,72
62694,7464,44 reales,MON,77,79
62695,7464,50 reales 2 Cabezas,MON,84,88
62696,7464,88 reales,MON,93,95
62697,7464,"7,065 reales",MON,114,116
62698,7464,"3,042 reales",MON,118,120
62699,7464,JOSEPH MARTÍNEZ DE SOTO,PER,125,129
62700,7464,23 septiembre 1676,DATE,137,140
62701,7465,Juan Pérez Sarmiento,PER,0,3
62702,7465,ALONSO PÉREZ,PER,6,8
62703,7465,Omnium Sanctórum,LOC,13,15
62704,7465,12 agosto 1672,DATE,17,20
62705,7466,Sebastián de Salcedo,PER,0,3
62706,7466,ALONSO PÉREZ DE HERRERA,PER,8,12
62707,7466,ALONSO PÉREZ DE HERRERA,PER,23,27
62708,7466,Catalina de Udobro,PER,30,33
62709,7466,Jacinta María de Osuna,PER,35,39
62710,7466,María Delgado,PER,45,47
62711,7466,"6,688 reales",MON,48,50
62712,7466,"3,300 reales",MON,52,54
62713,7466,22 junio 1675,DATE,61,64
62714,7467,FRANCISCO PÉREZ,PER,0,2
62715,7467,San Martín,LOC,6,8
62716,7467,Juan Bautista de Morales,PER,11,15
62717,7467,Cañaverería,LOC,28,29
62718,7467,28 reales,MON,33,35
62719,7467,25 mayo 1694,DATE,36,39
62720,7468,FRANCISCO PÉREZ DE HERRERA,PER,0,4
62721,7468,Omnium Sanctórum,LOC,5,7
62722,7468,Alfonsa María de Montalban,PER,26,30
62723,7468,Roque de Montalban,PER,32,35
62724,7468,María de Castro,PER,38,41
