document,id
"LUIS ANTONIO DE RIBERA collación Omnium Sanctórum .. revoco el poder que para la contenido en esta poder di a Juan Maldonado, 8 abril 1679.",7648
"D. LUIS ANTONIO DE RIBERA .. he recibido de D. Joseph de Morales, mercader de plata, como albacea que es de D. Alonso de Mendoza caballero de Calatrava y veinticuatro que fue desta ciudad de Sevilla, 150 reales de vellón los cuales me debía el susodicho de renta que debía pagar de la mediana de diezmo del vino como parrochiano de la parroquia de San Vicente el año pasado de 1672 ..20 julio 1679.",7649
"LUIS ANTONIO DE RIBERA arriendo a JUAN VERDUGO, pintor de imaginería, una casa, collación de Omnium Sanctórum, 3 años, 60 reales .. CLEMENTE DÍAZ del mismo arte de pintor, collación de San Martín fiador, DIEGO AMBROSIO PISARO y FRANCISCO DE MATAMOROS del dicho arte de pintor, testigos, 15 mayo 1682 [firmado Juan Berdugo de Ávila],",7650
"Testamento. LUIS ANTONIO DE RIBERA, 5 noviembre 1695.",7651
"D. Alonso Valdés .. arriendo a IGNACIO DE RÍES, pintor de imaginería, unas casas altas, propias de sor Isabel María de Sotomayor y sor María de Saavedra, hermanas, monjas de Santa Clara de Carmona .. en la Plaza de San Francisco en que el presente vive, un año, 30 reales .. D. Alonso de
Valdés apoderado por las mismas para otorgar esta escritura reservase el balcón, ventanilla y puerta de dichas casas para usar de ellas en las fiestas y regocijos que se celebrasen en la plaza, 28 junio 1649.",7652
"Luis de Heredia, mercader de panales, Santa María, otorgo y conozco en favor de IGNACIO DE RÍES, maestro pintor de imaginería, con Da María de Heredia doncella hija legítima de Da Justa de Prado mi legítima mujer difunta .. dote .. 10,755 reales de vellón .. 500 ducados de vellón .. 26 marzo 1650.",7653
"En 27 marzo 1650 yo el doctor Alonso de Vandelvira cura del Sagrario de esta Santa Iglesia mayor de Sevilla .. despose .. a YGNACIO DE RIS, viudo de Da Ygnacia de Encalada, Da María de Heredia, natural de esta ciudad, hija de Luis de Heredia y de Da Justa de Prado, siendo testigos José Pacheco, Diego de Aldana y Bernardo del Rio en la calle de Escobas.",7654
"Francisco de Ortega .. arriendo a IGNACIO DE RÍES, maestro pintor, vecino de Santa María la mayor, una casa, Magdalena frontero del convento de Descalzos del Angel de la Guardia, un año, 6 ducados, 29 mayo 1650.",7655
"IGNACIO DE RÍES, maestro pintor, arrendamiento, unas casas, Magdalena, un año, 5 ducados, 2 junio 1651.",7656
"Francisco de Ortega corredor de Lonja .. arriendo a IGNACIO DE RÍES, Magdalena, frontero del colegio del Angel de la Guardia, una casa en que el susodicho vive, un año, 6 ducados, JUAN FLAMON, maestro pintor, San Salvador, calle de Sierpes testigo, 6 junio 1652.",7657
"Sepan cuantos esta carta vieren como yo Matías Gómez, maestro herrero, vecino desta ciudad de Sevilla en la collación de Nuestro Señor San Salvador otorgo que arriendo a IGNACIO DE RÍES, maestro pintor, vecino desta dicha ciudad de Sevilla en la collación de la Magdalena, una casa que yo tengo en la dicha collación de Nuestro Señor San Salvador en la calle de Limones para que la goce tiempo de un año, por precio de 3 ducados de renta cada mes .. y yo JUAN VAN MOL, maestro pintor, vecino desta dicha ciudad en la collación de Nuestro Señor San Salvador en la calle de la Sierpe, como su fiador, 28 junio 1655.",7658
"En la ciudad de Sevilla en 27 octubre 1657 ante mi Diego Ramón de Ribera escribano público del Rey Nuestro Señor y público del número desta dicha ciudad y testigos yuso escritos parecieron IGNACIO DE RÍES, maestro pintor, vecino desta dicha ciudad en la collación del Señor San Salvador y JUAN VAN MOL, maestro del dicho oficio, vecino desta dicha ciudad en la collación de Santa María la mayor ambos de un acuerdo y conformidad dijeron y declaran que de orden de Gaspar Jerquelbout vecino desta dicha ciudad han visto en las casas de su morada 7 taleguillas en que hay 60 libras de polvos azules que llamen esmaltes que el dicho Gaspar Jerquelbout dicen son los mismos que le remitieron de la ciudad de Anvers y los cuales dichos polvos azules a su gusta y común estimación los dichos IGNACIO DE RlES y JUAN VAN MOL dijeron valen a precio de 2 reales de vellón cada libra de vellón y no a más y que a este precio no se hallara con facilidad porque como tales maestros pintores entienden al dicho genero y de su valor y lo referido es cierto y verdadero y siendo necesario así lo juraron a Dios y a una Cruz que cada uno dellos hizo en forma de derecho y para que dello conste despedimiento del dicho Gaspar Jerquelbout hicieron esta declaración.",7659
"Sepan cuantos esta carta vieren como yo Luis Ponce de León abogado en la Real Audiencia desta ciudad de Sevilla vecino della otorgo y conozco que arriendo a IGNACIO DE RÍES, maestro pintor, vecino desta dicha ciudad en la collación de Señor San Salvador una casa que yo tengo por bienes mios propios en esta dicha ciudad en la calle de Limones las misma en que al presente vive Da María Ana de Bilbao, un año, por precio de 38 reales de renta cada mes, 13 junio 1662.",7660
"Da Constanza Mesia otorgo carta de pago a JUAN VAN MOL y a IGNACIO RÍES, pintor, por 560 pesos de plata, 21 febrero 1665.",7661
"Clemente Moreno, maestro cerrajero, arriendo a IGNACIO DE RÍES, maestro pintor, San Salvador, una casa en la Cerrajería, un año, 3 ducados, 31 mayo 1666.",7662
"María Ortiz Romero, viuda mujer que fue de Andrés Muñoz Bejarano, arriendo a IGNACIO DE RÍES, maestro pintor, San Salvador, una casa, calle de Manteras, un año, 50 reales, 23 junio 1668.",7663
"Da María Ortiz Romero, viuda de Andrés Muñoz, arriendo a IGNACIO DE RÍES una casa en que el susodicho vive en la calle de Manteras junto a la ermita de San Joseph, un año, 5 ducados, Pedro Fernández de Valdés en casa del dicho IGNACIO DE RÍES su fiador, 19 mayo 1670.",7664
"IGNACIO DE RÍES, maestro pintor, San Salvador, como padre .. de Joseph Antonio mi hijo de edad de 13 años .. otorgo que le pongo a de aprender el oficio de cuchillero con Isidro Bernal, tiempo de 6 años, 23 agosto 1670.",7665
"Francisco de los Ríos .. arriendo a IGNACIO RÍES, maestro pintor, San Salvador, media casa, calle de la Carpintería frontero a la casa de los Niños de la Cuna, un año, 5 ducados, 20 junio 1671.",7666
"Da Leonor Pérez viuda de Francisco Pérez .. arriendo a IGNACIO DE REVES, San Salvador, una casa, en la dicha collación en la Peladero frontero del Correo, un año, 8 ducados, Juan de Roguera fiador, 20 mayo 1675 [firmado Ignacio de Ríes].",7667
"JOSEPH DE LOS RÍOS, pintor, natural de Sevilla, soltero de 19 años, vecino en la calle Mesones ",7668
"Carta de examen de pintor de imaginería al oleo, 22 diciembre 1645, FRANCISCO DE LOS RÍOS ALCANTUD.",7669
"CRISTÓBAL VÁZQUEZ DE CÁRDENAS hijo de Diego Vázquez y María de Cardenas difuntos de edad de 15 años .. me pongo por aprendiz con FRANCISCO DE LOS RÍOS ALCANTUD, San Juan de la Palma, 6 años, 31 enero 1650.",7670
"Convento de Santa Paula .. arrendamos a FRANCISCO DE LOS RÍOS, maestro pintor, una casa, San Juan de la Palma, por los días de la vida del susodicho FRANCISCO DE LOS RÍOS y los de la vida de su hijo o hija herederos .. 31,416 maravedíes de renta cada año .. Pedro Morán, maestro tornero, fiador, ALONSO PÉREZ, pintor, testigo, 4 junio 1650.",7671
"FRANCISCO DE LOS RÍOSALCANTUD, maestro pintor, doy carta de pago al Padre Fray Juan de Vargas religioso de San Basilio, albacea que es de Da Inés de Canalles difunta mujer que fue del Doctor Juan Bautista de León de 100 ducados en moneda de vellón .. mando a Francisca de Madrid doncella hija de Francisco Vázquez para vestirse con ellos, 12 octubre 1651.",7672
"Juan de Allendano, de edad de 16 años, hijo de Juan de Allendano difunto y de Da Jerónimo de Coronado .. me pongo por aprendiz de pintor de imaginería al oleo con FRANCISCO DE LOS RÍOSALCANTUD .. 3 años, 16 diciembre 1651.",7673
"Más a FRANCISCO DE LOS RÍOS, pintor, pagué de pintar las 12 bandoleras de los Angeles y el escudo del muñido y de las varitas y cintas y la vara verde de la manguilla, todo en 416 reales",7674
"FRANCISCO DE LOS RÍOS ALCANTUD y Da María Romero su mujer, San Juan de la Palma, otorgamos y conocemos en favor de la disposición de Da Inés de Canales viuda de D. Juan Bautista de León y del padre fray Juan de Vargas hermano y alabacea de la orden de San Basilio y decimos por cuanto la dicha Da Inés de Canales por cláusula de su testamento de a 1650 nos dejó y mandó 200 ducados de vellón por la misma cantidad que le debíamos, 6 noviembre 1652.",7675
"FRANCISCO DE LOS RÍOS ALCANTUD y Da María Romero, asunto de la disposición de Da Inés de Canales, 7 noviembre 1652.",7676
"FRANCISCO DE LOS RÍOS ALCANTUD y Da María Romero .. obligamos de pagar a Da Catalina de Herrera viuda de Gabriel de Fuenmayor, San Andrés, 1,750 reales de vellón, 11 noviembre 1652.",7677
"FRANCISCO DE LOS RÍOS ALCANTUD y Da María Romero .. obligamos de pagar. 1,750 reales de vellón, 26 noviembre 1652.",7678
"Antonio del Valle hijo de Bartolomé del Valle difunto y Jerónima del Valle .. me pongo por aprendiz de pintor de imaginería al oleo y dorador y estofador con FRANCISCO DE LOS RÍOS, San Juan de la Palma, 4 años, 7 agosto 1654.",7679
"Da María Romero viuda de FRANCISCO DE LOS RÍOS ALCANTUD .. otorgo y conozco que arriendo a Juan del Castillo, maestro platero, una casa, en la entrada de la calle de Boticas que es la que al presente vive CARLOS DE ZARATE, maestro pintor, 5 años, precio cada mes de 48 reales, CARLOS DE ZARATE como su fiador, 28 febrero 1668.",7680
"FRANCISCO ANTONIO DE ROBLEDO, maestro del arte de la pintura, calle Real de la Iglesia de Santa Marina = otorgo que debo y me obligo de pagar a D. Francisco Montero .. 200 reales de vellón .. que son por otros tantos que lo han montado 12 lienzos de Vírgenes sin bastidores que el susodicho me ha vendido en el dicho precio, 10 abril 1688.",7681
"Manuel Gómez del Rió mayordomo que soy de la fabrica de las iglesias parroquiales de San Ildefonso y San Esteban .. doy todo mi poder.. al Pedro Felipe Mejia .. [a cobrar de] FRANCISCO ANTONIO ROBLEDO, maestro pintor, vecino desta ciudad en la Feria en la calle del Pino .. 200 reales por la renta de todo este año de 1689.",7682
"FRANCISCO ANTONIO ROBLEDO, maestro pintor, como tutor que soy de Da Juana de Navas, arriendo, 13 mayo 1695.",7683
"FRANCISCO RODRÍGUEZ, 24 reales ",7684
"FRANCISCO RODRÍGUEZ, maestro pintor de imaginería, collación de la Magdalena, otorgo y conozco que doy carta de pago a Isabel Domínguez, mi madre, viuda de Pablo Rodríguez, mi padre, vecino que fue desta ciudad .. de 6,170 reales como uno de los herederos del dicho mi padre, 31 mayo 1677.",7685
"JOSEPH RODRIGUEZ, pintor de imaginería, hijo legítimo de Simón Rodríguez y de Da María Morillo su mujer difunta, y de partida para la provincia de Tierra Firme .. otorgo y conozco que doy carta de pago al dicho Simón Rodríguez de 1,200 reales de vellón, 27 noviembre 1680.",7686
"Da Ana de Herrera, viuda de D. Gonzalo de Medina, arriendo a ALONSO RODRÍGUEZ CORDERO, maestro pintor, unas casas de morada, en la calle de las Alcázares, un año, 25 reales, D. Manuel de Beana su fiador, 20 junio 1672.",7687
"Testamento. Da Beatriz Josepha Fugoso mujer legítima de D. Diego de Calderón collación de Santa Catalina .. estando enferma .. testamento .. mi cuerpo sea sepultado en mi parroquia .. nombro a D. Diego de Calderón mi heredero universal.. testigos ALONSO CORDERO, maestro pintor, San Juan de la Palma y JOSEPH COLERA, pintor, San Pedro, 7 octubre 1675.",7688
"Bartolomé García, maestro ebanista, doy en arrendamiento a ALONSO CORDERO, maestro pintor, San Juan de la Palma, calle de los Alcázares, unas casas en que de presente vive, un año, 50 reales, JULIÁN JIMÉNEZ MORENO, maestro escultor, fiador, San Marcos, 1 noviembre 1676.",7689
"Francisco de León, arrendamiento, ALONSO CORDERO, maestro pintor, San Juan de la Palma, calle de las Alcázares, su fiador, 12 junio 1681.",7690
"D. Juan Flores arrendamiento a ALONSO CORDERO, maestro pintor, una casa de morada, collación de San Juan de la Palma, un año, 48 reales, JULIÁN JIMÉNEZ, escultor, fiador, 2 julio 1682.",7691
"Diego Chacón, maestro carpintero, arrendamiento, ALONSO CORDERO, maestro pintor, collación de San Juan de la Palma, fiador, 30 mayo 1683.",7692
"Juan de Flores Medina arriendo a ALONSO CORDERO, una casa en que el presente vive, collación de San Juan de la Palma, un año, 42 reales, Bartolomé Redaño, sastre, fiador, 22 agosto 1684.",7693
"Da Juliana Medina, viuda de Pedro Gómez de Valenzuela, arriendo a ALONSO CORDERO, Omnium Sanctórum, una casa, calle Bancalero, un año, 26 reales, Cristobal de Baena fiador, 21 octubre 1690.",7694
"JUAN RODRÍGUEZ MEJÍA vecino desta ciudad en la collación de San Ildefonso = digo que yo a muchos años que uso el arte de la pintura y por la estrecha de los tiempos no he podido de examinarme y atento a mi mucha pobreza suplico a VSa sea servido a darme licencia para usar el dicho arte por el tiempo que VSa fuese servido en que recibiere merced de su grandeza, 1661. ",7695
"JUAN LUIS DE ROJAS, maestro dorador y estofador, collación de San Juan de la Palma a las espaldas del Hospital de los Viejos, otorgo que estoy convenido y concertado con la Hermandad de Santa Isabel sita en el Convento de San Antonio de Padua desta ciudad y con Juan Fernández alcalde de la dicha cofradía .. de dorar y estofar el retablo de la dicha capilla de Santa Isabel que esta en la dicha iglesia y el arco y siendo de la dicha capilla cornisa y todo lo demás dentro y fuera de la dicha capilla en la forma que esta dorado y estofado la capilla de la pura y limpia concepción de Nuestra Señora que esta en el dicho convento .. acabado en toda perfección para el día de Pascua de Resurrecion deste año de 1666 .. en precio y contía de 2,400 reales .. 5 febrero 1666.",7696
"Alonso de Reyna de edad de 15 años hijo de Agustín Rodríguez difunto y de Beatriz de Reyna su mujer.. quiere aprender el oficio de encarnador, dorador y estofador con JUAN LUIS DE ROJAS .. tiempo de 7 años .. 22 octubre 1671.",7697
"JUAN LUIS DE ROJAS, maestro dorador y estofador, San Juan de la Palma, como principal obligado y Diego Roldán, maestro ensamblador, Omnium Sanctórum, fiador.. obligamos de pagar a D. Matías de Escobar y Castro jurado desta ciudad .. 50 pesos de a 8 reales de plata ..14 diciembre 1674.",7698
"JUAN LUIS DE ROJAS maestro dorador y estofador y Da Leonor Álvarez su legítima mujer, calle del Espíritu Santo, San Marco, como principales obligados .. Juan de Bitaben, maestro tejedor de galones, fiador, obligamos a pagar a D. Matías de Escobar y Castro jurado desta ciudad 50 pesos de 98 reales de plata en moneda de doblones de oro .. 12 diciembre 1675.",7699
"Fray Jerónimo de Arce, monje sacerdote de la orden de mi padre San Jeronimo conventual en el monasterio de Santa María del Gracia extramuros de la ciudad de Carmona, otorgo y conozco que desde luego y para siempre doy en tributo .. a JUAN LUIS DE ROJAS, maestro dorador y estofador, collación de San Juan de la Palma, para el el susodicho y para sus herederos .. una casa de mediana porte con necesidad de reparos que el dicho convento tiene .. en la calle de Piernas en la collación de San Juan de la Palma, frontero del caño que dicen de Los Locos, linda con casa del convento de Nuestra Señora de las Mercedes, en 132 reales en moneda de vellón de tributo en cada un año y nos Diego Roldán, maestro ensamblador, collación de Omnium Sanctórum y Juan de Urtaben, maestro tejedor de pasamanos, sus fiadores, 1 febrero 1676.",7700
"Juan de Bitaben como principal deudor y obligado y yo JUAN LUIS, maestro dorador y estofador, San Marcos, como su fiador, obligamos a pagar a Isabel Prada .. 24 pesos de a 8 reales de plata en oro, 23 abril 1676.",7701
"Juan de Sopriarta, cura de la iglesia parroquial de Omnium Sanctórum, doy en arrendamiento a JUAN LUIS DE ROJAS, maestro dorador y estofador, una casa calle del Espíritu Santo, un año, 6 dudados, Juan de Viterba, fiador, 28 mayo 1676.",7702
"JUAN LUIS DE ROJAS maestro dorador y estofador y Da Leonor Álvarez su legítima mujer, San Juan de la Palma, como principales obligados y yo FELIPE MARTÍNEZ, maestro escultor, frontero del Hospital de Amor de Dios, fiador, obligamos de pagar a D. Miguel Antonio de Ayssa médico titular del Santo Oficio ..125 pesos de a 8 reales cada una para proseguir la que hemos en unas casas de morada que estamos labrando .. testigos MATÍAS DE ARTEAGA, maestro pintor, calle Bayona y CARLOS DE LA CALLE, maestro del mismo oficio, 29 septiembre 1677.",7703
"Doctor D. Miguel Antonio de Ayssa médico titular del Santo Oficio de la Inquisición otorgo en favor de FELIPE MARTÍNEZ, maestro escultor, San Martín y digo que por cuanto JUAN LUIS DE ROJAS maestro dorador y estofador y Da Leonor Álvarez su mujer como principales y FEILPE MARTÍNEZ como su fiador.. se obligaron de pagarme 125 pesos de oro [escritura ante Juan de la Torre 29 septiembre 1676] y habiendo que el dicho FELIPE MARTÍNEZ no me los puede pagar a hora presente .. FELIPE MARTÍNEZ y Da Andrea de la Trinidad su madre como su fiador se obligaron a pagarme la dicha cantidad, 10 julio 1679.",7704
"D. SALVADOR DE ROJAS 18 reales ",7705
"D. SALVADOR DE ROJASVELASCO ",7706
"D. SALVADOR DE ROJAS 24 reales ",7707
"D. SALVADOR DE ROJASVELASCO ",7708
"Jerónimo Álvarez de Salvador.. arriendo a D. SALVADOR DE ROJAS y FRANCISCO PÉREZ DE PINEDA, maestro pintor, 5 abril 1674.",7709
"Sepan cuantos esta carta vieren como nos los Maestros del Arte y ejercicio de la Pintura, escultura y dorado de esta ciudad conviene a saber:
CORNELIO ESCHUTT, Presidente
    MATÍAS DE ARTEAGA, Alcalde
    PEDRO DE MEDINAVALBUENA, acompañado y que hago oficio de Fiscal
    LORENZO DÁVILA, acompañado
    DIEGO GARCÍA MALGAREJO, cónsul
    ANTONIO HIDALGO, Escribano
    TOMÁS DE CONTRERAS, MATEO MARTÍNEZ DE PAZ, CRISTOBAL NIETO, FERNANDO MÁRQUEZ, JUAN MARTÍNEZ DE GRADILLA, ANTONIO MÁRQUEZ, JUAN FERNÁNDEZ, LUIS NIETO, FRANCISCO ANTONIO GIJÓN, MARCOS FERNÁNDEZ CORREA, JOSEPH ANTONIO VÁZQUEZ, JUAN FAJARDO, JOSEPH TASSON, TOMÁS MARTÍNEZ, FRANCISCO ALDRETTE, JUAN DE ARAGÓN, DIEGO GUTIÉRREZ, LUIS PÉREZ, FRANCISCO PÉREZ DE PINEDA, JUAN DE ARENAS, JUAN FRANCISCO GARCÍA, JUAN DE VALENCIA, FRANCISCO MENESES OSORIO, MARTÍN DE OCA, DIEGO DE LAS CASAS, CARLOS FRANCISCO DE LA CALLE, D. DIEGO SALVADOR DE ROJAS VELASCO, JOSEPH MERINO, GABRIEL PÉREZ DE MENA estando juntos en una sala de las casas de la Lonja desta ciudad donde hacemos nuestra Academia por nos y en nombre de los demás pintores, escultores y doradores que hay y hubiera en esta ciudad por quien prestamos voz caución en bastante forma = otorgamos nuestro poder cumplido bastante come de derecho .. a JUAN CARREÑOMIRANDA pintor de su majestad vecino de Madrid especial para que pueda parecer ante su majestad y señores de su Real Consejo y ante quien más convenga y en razón de que se manden observar la estatutos que hemos disfruto y acordado para la continuación y conservación de esta Academia,se le den y guardan los honores y privilegios a dichos Artes concedidos haga los pedimentos suplicas requerimientos recitaciones juramento probanzas saque y pida cédula y provisiones y otros despachos interpongan y siga apelaciones y haga todos los demás autos y diligencias judiciales y ejecutivas que son que para ello y lo más pendientes le damos permiso con general administración .. y así firmeza obligamos las bienes desta Academia y nuestros bienes hecho la carta en Sevilla en 22 de octubre de 1674.",7710
"TOMÁS DE CONTRERAS maestro de la pintura y alcalde examinador del dicho arte desta ciudad de Sevilla y su reinado y JUAN JOSÉ DE SALINÁS maestro dorador y alcalde examinador del dicho mi arte y LUCAS DE VALDÉS maestro del dicho arte de la pintura y MIGUEL DE PARRILLA maestro dorador, acompañados de los dichos artes IGNACIO FERNÁNDEZ, fiscal, y D. SALVADOR DE ROJASVELASCO, escribano y FRANCISCO MENESES OSORIO, JUAN FRANCISCO GARCÍA, JUAN SALVADOR, FELIPE LOPEZ, PABLO ADRIÁN, JOSÉ VÁZQUEZ, PEDRO JOSÉ DE ARCE, JUAN VERDUGO DE ÁVILA, JUAN ANTONIO FERNÁNDEZ, DIEGO DÍAZ, JUAN FRANCISCO GARZÓN, y tales alcaldes y demás oficiales y artífices de los artes de la pintura, dorado y estofado damos nuestro poder a D. Florencio Guillen Burarán, vecino de Madrid, para que pueda parecer y parezca ante su majestad y los señores de su Real Consejo de hacienda.. Nombramos a FRANCISCO PÉREZ DE PINEDA, maestro pintor, nos representa en la Corte, el dicho FRANCISCO PÉREZ DE PINEDA ha de correr con la dependencia en los que toca a la provisión que se procura traer de dicha villa de Madrid, 21 enero 1692.",7711
"Sebastián de Medina .. otorgo y conozco que arriendo a JUAN DE ROMERO, maestro pintor, una casa en la calle de Bancaleros, un año, en precio cada mes de 60 reales, Andrés de Medina, maestro ebanista, como su fiador, el otorgante dijo no sabe escribir, 13 mayo 1666.",7712
"ANTONIO ROSA, pintor, natural de Sevilla, casado, de 50 años, vecino en Omnium Sanctórum.",7713
"ANTONIO RUIZ, maestro dorador, fiador arrendamiento de CRISTÓBAL GUADIX, 30 junio 1689.",7714
"ANTONIO RUIZ, maestro dorador, San Salvador, como principal deudor y obligador y yo JUAN ANTONIO VERDUGO, batihoja, fiador.. concertado con Juan Tadeo de Guzmán y Medina Marques de Paradas .. de dorar de oro de color el retablo del altar del Santo Cristo en una colateral de la iglesia parroquial de Señor San Andrés .. 4,400 reales de vellón .. 16 julio 1691.",7715
"Sepan cuantos esta carta vieren como yo JUAN SALVADOR, pintor de imaginería, vecino de la ciudad de Sevilla en la pasaderas de San Martín, como conjunta persona que soy de María Josepha de Encalada hija de Diego López de Encalada y María Santos su mujer sus padres otorgo que he recibido y recibe de Juan de Yses tesorero de las memorias y obras pías que administra la Hermandad y Cofradía de la Santísima Vera Cruz sita en el convento de San Francisco desta ciudad 12,500 maravedíes que son por uno de los dotes tocantes a dotación de capilla en que la dicha mi mujer fue admitida .. 27 octubre 1657.",7716
"Sepan cuantos esta carta vieren como nos JUAN SALVADOR maestro pintor y Da María de la Concepción su legítima mujer vecinos desta ciudad de Sevilla en la collación de San Lorenzo en el compás de San Juan de Acre .. otorgamos y conocemos que damos todos nuestro poder.. a Diego López de Encalada nuestro hermano y cuñado vecino de la villa de Palomares ..18 octubre 1658.",7717
"Josefa María de la Concepción mujer de JUAN SALVADOR, dorador y estofador, collación de San Lorenzo, 17 octubre 1661",7718
"JUAN SALVADOR RUIZ ",7719
"JUAN SALVADOR RUIZ .. arriendo a Blas Francisco de los Escuderos, una casas, San Juan de la Palma, un año, 6 ducados, 31 mayo 1672.",7720
"FERNANDO DE BARAHONA, maestro arquitecto y ensamblador, San Lorenzo, en el compás de San Clemente como principal deudor y obligador y yo JUAN SALVADOR RUIZ, maestro dorador y estofador, San Martin, su fiador, otorgamos en favor del convento de monjas de Señor San Joseph
de carmelitas descalzas de la ciudad de Sanlucar la Mayor.. nos obligamos a hacer un retablo para el altar mayor del dicho convento .. conforme a la planta que tiene otro retablo que esta hecho en la iglesia del convento de monjas de Santa Cruz, carmelitas descalzas,.. madera de pino de Flandes .. dentro de 9 meses, 1,750 ducados, 10 marzo 1676.",7721
"Dorado y pinturas del retablo del altar mayor de Nuestra Señora de Gracia, villa de Espera, Cádiz, petición de JUAN SALVADOR, maestro dorador, 5 mayo 1679
    JUAN SALVADOR, maestro dorador, vecino desta ciudad = Digo que yo concerté con el mayordomo de la fabrica de la villa de Espera el retablo del altar mayor en cierta cantidad de maravedíes de que ya estoy satisfecho y demnas de lo susodicho hice y estofe la capilla mayor y fue concertada ante Vm en 400 ducados y asimismo hicieron diferentes mejoras como son 2 virtudes Fe y Esperanza de 2 varas y media de alto cada uno pintadas y con labores de oro y encarnadas = un lienzo de Caridad pintada 5 lienzos historiados con sus tarjas en el dicho retablo = 3 remates dorado y estofados los bancos del dicho retablo labrados de diferentes jaspes y en las paredes se pintaron 4 Evangelistas y 4 doctores los lienzos historiados de 4 varas de largo cada uno y 2 de ancho = y aunque me ajuste con el mayordomo antes que se hicieran las dichas mejoras en que me había de dar 200 ducados es cierto que valen más de 300 por tener mucha manufactura y muchas costas y y los mantenimiento muy caros para el sustento de 7 oficiales y tanto
    Suplico mande despachar su mandamiento las censuras contra el dicho mayordomo para que me pague los dichos 700 ducados que sea justo.
    En la villa de Espera en 13 mayo 1679 acepto petición con recomendación de le pago 1,0 reales.",7722
"JUAN SALVADOR RUIZ, maestro dorador y estofador, como principal obligado y yo Ventura Durango, maestro batihoja, calle de la Sierpe y LUIS NIETO, maestro dorador, San Martín, como fiadores, otorgamos que estamos convenido y concertado con el reverendo padre maestro fray Pedro Delgado del orden de Santo Domingo prior que al presente es del colegio de Angelorium en tal manera que yo el dicho principal tomo a mi cargo y me obligo a dorar y estofar el retablo nuevo que ahora se ha puesto en la capilla de Santa Catalina de Siena que esta en la iglesia del dicho Colegio de Regina y juntamente estofar y dorar el techo paredes la parte de adentro y fuera y la reja ha de ser a azul con perfiles de oro y la coronación de la reja dorada y en cuanto al techo y paredes y arcas ha de ser de Angeles y florones siendo las cabezas de los Angeles encarnadas y las alas doradas y los florones estofados .. dentro de 4 meses .. 1,200 ducados de vellón ..13 noviembre 1679.",7723
"CRISTÓBAL GUADIX, maestro escultor, como principal obligado, collación de San Martín y ANDRÉS MONTERO maestro del dicho arte y JUAN SALVADOR, maestro dorador y estofador, como fiadores, obligamos en favor de la fabrica de la iglesia parroquial de San Martín .. y de D. Francisco Torres de la Cámara su mayordomo .. a hacer.. un coro entero con su sillería espaldar y 2 campanarios para la dicha iglesia en el coro .. de madera de borne y cedro .. para el 15 de diciembre deste año .. 3,200 reales .. 2 septiembre 1683 [firmado Juan Salvador Ruiz].",7724
"JUAN SALVADOR RUIZ, maestro dorador y estofador, y FRANCISCO DE MENESES OSORIO, maestro de la arte de la pintura y encarnación, San Martin, otorgamos que estamos convenidos y ajustados con la hermandad y Cofradía de Nuestra Señora de la Soledad sita en su capilla del convento de Nuestra Señora del Carmen casa grande .. nos obligamos a dorar y estofar el retablo del altar de Nuestra Señora de la Soledad que esta en la capilla del dicho convento .. dentro de 6 meses .. por precio de 21,000 reales de vellón .. Andrés Pérez Ramírez, maestro batihoja, su fiador, 1 febrero 1689.",7725
"JUAN SALVADOR RUIZ maestro dorador y estofador y FRANCISCO DE MENESES OSORIO, maestro de la arte de la pintura y encarnación, San Martin, otorgamos que damos carta de pago y finiquito de 564 reales resto del precio del dorado del retablo del altar de Nuestra Señora de la Soledad, 26 mayo 1691.",7726
"María Galán viuda de Francisco Tello como madre de Francisco Tello mi hijo de 14 años .. le pongo de aprendiz en el oficio de dorador y estofador con JUAN SALVADOR RUIZ .. 5 años .. 14 diciembre 1693",7727
"JUAN SALVADOR RUIZ, maestro dorador y estofador, San Martín, como principal y yo CRISTÓBAL GUADIX, maestro arquitecto, San Andrés, su fiador.. en nombre del licenciado D. Francisco López de la Carrera presbítero sindico del convento de San Antonio de la villa de Lora .. a dorar y estofar el retablo del altar mayor del dicho convento y asimismo las 7 figuras y el Santo Cristo encarnado y el respaldo pintado un Jerusalén a el oleo .. dentro de 10 meses .. 26,000 reales de vellón y además dello me ha de dar.. 2 oficiales de comer todos los días 3 comidas comunes y celdas y camas y también ha de hacer a su costa el andamio ..15 octubre 1695.",7728
"12 abril 1697, se entierro Da Josepha María de Enclada, mujer de JUAN SALVADOR RUIZ. ",7729
"Domingo Antonio de edad de 10 años .. a de aprender oficio de pintor con BARTOLOMÉ RUIZ CÉSAR por tiempo de 8 años, 10 marzo 1667.",7730
"BARTOLOMÉ RUIZ CÉSAR ",7731
"BARTOLOMÉ RUIZ CÉSAR, 24 reales ",7732
"En 28 mayo 1670, pareció Manuel Patricio de edad de 16 años, hijo de Diego García del Angel y Da Marina Andion de Lara difuntos .. quiere poner a oficio de pintor de imaginería al oleo con BARTOLOMÉ RUIZ CÉSAR .. tiempo de 3 años.",7733
"BARTOLOMÉ RUIZ ZESAR, 8 reales ",7734
